partner_id,lender_name,loan_theme_type,country,region,number_of_loans,loaned_amount_for_theme_region_combo
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Carlos, Tukuran Zamboanga del sur",14,7200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Carlos, Tukuran, ZDS",1,525
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Carlos, Tukuran, Zamboanga del Sur",12,3675
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Carlos, Tukuran,Zamboanga del Sur",4,1150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Isidro, Jimenez",2,825
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Isidro, Mahayag , ZDS",3,425
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Jose, Aurora, Zamboanga del Sur",20,12350
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Jose, Mahayag, Zamboanga del Sur",10,2650
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,San Juan Panaon,3,475
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Juan, Aurora Zamboanga Del Sur",2,775
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Pablo, Dumingag, Zamoboanga del Sur",1,650
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Roque, Panaon Misamis Occidental",7,2050
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Roque, Sicayab, Dipolog City, ZDN",1,250
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Vicente Bajo, Oroquieta City",2,325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Vicente, Tambulig Zamboanga Del Sur",7,3475
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Vicente, Tambulig, Zamboanga del Sur",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Vicente, Tambulig,Zamboanga Del Sur",4,2000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"San Vicente,Sinacaban,Misamis Occidental",6,875
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sangkol, Dipolog City, ZDN",2,500
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Santa Ana, Aloran, Misamis Occidental",1,75
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Santa Cruz, Tangub City, Misamis Occidental",3,625
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Santa Maria, Tangub city",2,800
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Santa Maria, Tangub ciy",1,400
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Santo Nino, Tukuran, Zamboanga del Sur",9,2175
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sapa Luboc, Aurora Zambo. Sur",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sapa, Anding, RM, ZDS",1,1075
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sapang Dalaga Misamis Occidental,15,4325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sapang Dalaga Misamis Occidnetal,4,1150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sapang Dalaga Mismais Occidental,3,450
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sapang Dalaga, Misamis Occidental",26,6125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,SapangDalaga Misamis Occidental,3,600
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sebac,Tudela,Misamis Occidental",8,3325
136,Gata Daku Multi-purpose Cooperative (GDMPC),Higher Education,Philippines,Sebasi Clarin Misamis Occidental,1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sebasi Clarin Misamis Occidental,11,3450
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sebasi Clarin,4,550
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sebasi, Clarin, Misamis Occidental",16,4850
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Segatic Daku Misamis Occidental,25,9000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Segatic Daku, Clarin, Misamis Occidental",3,875
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Segatic Diot, Clarin, Misamis Occidental",10,3750
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Seti Jimenez Mis. Occ.,6,725
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Seti, Jimenez Mis. Occ",2,425
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Seti, Jiminez Mis. Occ.",3,450
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sibaroc,Jimenez,Misamis Occidental",4,1000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sibula, Lopez Jaena, Misamis Occidental",2,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sibutad, Zamboanga del Norte",33,6925
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sibutad, Zamboanga del Sur",3,525
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sicpao, Mahayag, Zamboanga del Sur",2,575
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Silanga, Tangub City, Misamis Occidental",15,4625
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Silanga, Tangub City",5,1575
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Silano, PiÍ±an, Zamboanga del Norte",1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Silawi, Polanco, Zamboanga Del Norte",3,1000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinacaban ,Misamis Occidental",4,2775
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinacaban, Misamis  Occidental",2,525
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinara Alto, Jimenez Mis.Occ",2,1100
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinara Alto,Jimenez,Misamis Occidental",7,1875
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinara Bajo, Jimenez Misamis Occidental",4,950
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinara Bajo,Jimenez Misamis Occidental",1,175
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinian, Baliangao, Misamis Occidental",22,4125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinian, Balingao, Mis. Occ",6,975
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sinonoc Sinacaban Mis. Occ.,3,500
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinonoc, Sinacaban, Misamis Occidental",13,5625
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinonoc, Sinacban Mis. Occ",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinonoc,Sinacaban,Misamis Occidental",4,900
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sinusa, Ozamis City",3,625
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Solinog, Calamba Mis. Occ.",1,175
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Solinog, Calamba, Misamis  Occidental",3,650
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Souht Westen Poblacion Calamba Mis. Occ.,3,950
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"South Proper Galas, Dipolog City, ZDN",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,South Western Poblacion Calamba Mis. Occ,1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,South Western Poblacion Calamba Mis. Occ.,1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Southern Pob., Plaridel, Miss. Occ",4,1150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Sta. Cruz Jimenez Mis. Occ.,1,450
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sta. Cruz, Jimenez, Misamis Occidental",10,3375
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sta. Cruz, Mahayag, Zamboanga del Sur",3,1950
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sta. Cruz, Tangub City, Misamis Occidental",1,100
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sta. Isabel, Dipolog City, ZDN",1,125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sta. Maria, Tangub city",1,1000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sta.Cruz,Jimenez,Misamis Occidental.",2,525
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sto. Nino, Tukuran, ZDS",2,700
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sto. NiÍ±o, Tukuran, Zamboanga del Sur",37,13650
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sto. Í±ino, Tukuran Zamboanga del Sur",30,12125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Sudlon, Molave, Zamboanga del Sur",4,1450
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TABOO JIMENEZ MIS, OCC",1,300
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TAGOLALA,AURORA ZAMBO.SUR",2,1925
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TAGUITIC,KAPATAGAN LANAO DEL NORTE",1,1075
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TAGUITIC,KAPATAGAN,LANAO DEL NORTE",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TALIC, OROQUIETA CITY, MIS. OCC.",3,475
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TIPOLO,KAPATAGAN,LANAO DEL NORTE",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TUBARAN, TUBOD, LANAO DEL NORTE",1,175
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TUBOD, LANAO DEL NORTE",2,325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"TUMAPIC, MAHAYAG ZAMBOANGA DEL SUR",7,1675
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabigue, Tubod, LDN",1,75
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Tabo-o Jimenez Mis. Occ.,2,700
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Tabo-o Jiminez Mis. Occ.,1,125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabo-o, Jimenez Misamis Occidental",16,4325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabo-o,Jimenez,Misamis Occidental",4,850
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabo-o,Jimenez,Misamis Occidental.",1,400
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Taboc Norte, Oroquieta City, Miss. Occ",1,175
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabok Tulay, Dicayas, Dipolog City, ZDN",1,500
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabuan,  Tukuran Zamboanga Del Sur",20,7825
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tabuan, Tukuran Zamboanga Del Sur",7,1875
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Taguanao,Aloran,Misamis Occidental",2,1225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Taguitic, Kapatagan, Lanao del  Norte",2,1050
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Taguitic, Lanao Del Norte",1,1225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tagulalo, Aurora, Zamboanga del sur",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tagulo, SND, Lanao del Norte",17,4700
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tagulo, SND",5,1100
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tangub City, Misamis Occidental",36,13225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Taraka, Jimenez Mis. Occ.",2,1150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Taraka, Jimenez, Misamis Occidental",5,1850
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Tiaman Bonifacio Misamis Occ,8,3750
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tiaman, Bonifacio Mis. Occ.",2,1050
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tinacla-an, Clarin Misamis Occidental",31,13650
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tinago, Ozamis City",4,2475
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tinotongan, Tukuran, Zamboanga del sur",7,1575
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tipan, Oroquieta City",1,125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tipolo, Kapatagan, Lanao Del Norte",5,1700
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tipolo, Plaridel Misamis Occidental",4,700
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tipolo, Plaridel, Misamis Occidental",3,525
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tuburan, Aloran, Misamis Occidental",1,300
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Tudela Misamis Occidental,15,4300
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tudela, Misamis Occidental",26,6825
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tugas, Balingao, Misamis Occidental",4,700
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tukuran, Zamboanga Del Sur",10,2400
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Tungawan Tambulig ZDS,1,250
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Tungawan Tambulig Zambo.Sur,2,2000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Tusik, Bonifacio, Mis. Occ",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Unidos Plaridel Misamis Occidental,14,2800
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Unidos, Plaridel, Misamis Occidental",7,1350
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Upper Bag-ong Tudela, Josefina, Zamboanga del Sur",3,1075
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Upper Bayao,Tukuran Zamboanga Del Sur",18,4025
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Upper Langcangan, Oroquieta City, Misamis Occident",3,900
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Upper Loboc,Oroquieta City",1,100
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Upper Salug Daku, Mahayag, Zamboanga del Sur",3,1000
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Victoria Hills, Conacon, Polanco, ZDN",1,600
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Villahermosa, Polanco, ZDN",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Villalin, Pana-on, Misamis Occidental",10,3250
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Water Fall, Aurora, Zamboanga del Sur",1,625
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"Western Poblacion, Lopez Jaena, Misamis Occidental",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Zamboanga Sibugay,1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,Zamboanga del Norte,1,325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"anahaw galas,dipolog city",2,775
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"anastacio,polanco,zambo.del norte",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"bandera ,polanco",1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"bandera,polanco",1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"bandera,polanco,zambo.norte",1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"bandera,polanco,zamboanga del norte",1,325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"banicaft galas,dip.city",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"banicaft galas,dipolog city",3,1025
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,barra st.dipolog city,2,450
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"biasong, lopez jaena",6,1550
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"biasong, lopez jaena, mis.occ.",1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"biasong, lopez jaena, misami occidental",1,300
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"biasong,dipolog city",4,900
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,brgy.central dipolog city,1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"brgy.central,dipolog city",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"brgy.dos katipunan,zambo del norte",1,325
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"capucao, ozamis city",5,2025
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,cogon ozamiz city,3,600
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"culpan, aloran, ,isamis occidental",1,125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"da-o oro,dapitan city",2,525
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"dalapang, Ozamiz City, Mis. Occ.",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"dap-dap,polanco",2,600
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,dimalco bonifacio,1,175
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"east poblacion, lopez jaena",1,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,easter pob. lopez jaena,4,875
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"eastern pob. lopez jaena, misamis occidental",2,275
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"eastern pob., lopez jaena",1,125
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"eastern poblacion,lopez jaena",1,100
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,gabunon tambulig,1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"galas,dipolog city",6,1750
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"katipa, lopez jaena, mis.occ.",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"kinuman norte, Clarin, Misamis Occidental",8,2650
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"kinuman, Ozamis City",5,1975
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"larayan,dapitan city",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"lower banicaft,galas,dip.city",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"lower lamac, oro. city",1,200
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,lower lodiong tambulig zambo.sur,8,2950
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"macleodes,polanco",2,150
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"macleodes,polanco,zambo.del norte",10,1225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"mansabay bajo,lopez jaena",1,225
136,Gata Daku Multi-purpose Cooperative (GDMPC),General,Philippines,"mibang sta.filomina,dipolog city",1,225
